Advisor_Id,Investment_Id,Transaction_Type
983680,120816,US Fund Target-Date 2040
983681,120816,US Fund Target-Date 2040
983682,120816,US Fund Target-Date 2040
983690,120816,US Fund Target-Date 2040
983698,120816,US Fund Target-Date 2040
983700,120816,US Fund Target-Date 2040
983704,120816,US Fund Target-Date 2040
983705,120816,US Fund Target-Date 2040
983718,120816,US Fund Target-Date 2040
983729,120816,US Fund Target-Date 2040
983730,120816,US Fund Target-Date 2040
983739,120816,US Fund Target-Date 2040
983749,120816,US Fund Target-Date 2040
983750,120816,US Fund Target-Date 2040
983754,120816,US Fund Target-Date 2040
983755,120816,US Fund Target-Date 2040
983760,120816,US Fund Target-Date 2040
983767,120816,US Fund Target-Date 2040
983770,120816,US Fund Target-Date 2040
983771,120816,US Fund Target-Date 2040
983780,120816,US Fund Target-Date 2040
983802,120816,US Fund Target-Date 2040
983808,120816,US Fund Target-Date 2040
983812,120816,US Fund Target-Date 2040
983813,120816,US Fund Target-Date 2040
983819,120816,US Fund Target-Date 2040
983821,120816,US Fund Target-Date 2040
983830,120816,US Fund Target-Date 2040
983832,120816,US Fund Target-Date 2040
983842,120816,US Fund Target-Date 2040
983847,120816,US Fund Target-Date 2040
983850,120816,US Fund Target-Date 2040
983852,120816,US Fund Target-Date 2040
983858,120816,US Fund Target-Date 2040
983864,120816,US Fund Target-Date 2040
983867,120816,US Fund Target-Date 2040
983871,120816,US Fund Target-Date 2040
983874,120816,US Fund Target-Date 2040
983882,120816,US Fund Target-Date 2040
983883,120816,US Fund Target-Date 2040
983886,120816,US Fund Target-Date 2040
983888,120816,US Fund Target-Date 2040
983891,120816,US Fund Target-Date 2040
983897,120816,US Fund Target-Date 2040
983903,120816,US Fund Target-Date 2040
983906,120816,US Fund Target-Date 2040
983910,120816,US Fund Target-Date 2040
983911,120816,US Fund Target-Date 2040
983917,120816,US Fund Target-Date 2040
983925,120816,US Fund Target-Date 2040
983930,120816,US Fund Target-Date 2040
983936,120816,US Fund Target-Date 2040
983938,120816,US Fund Target-Date 2040
983946,120816,US Fund Target-Date 2040
983949,120816,US Fund Target-Date 2040
983953,120816,US Fund Target-Date 2040
983954,120816,US Fund Target-Date 2040
983956,120816,US Fund Target-Date 2040
983959,120816,US Fund Target-Date 2040
983963,120816,US Fund Target-Date 2040
983968,120816,US Fund Target-Date 2040
983981,120816,US Fund Target-Date 2040
983985,120816,US Fund Target-Date 2040
984003,120816,US Fund Target-Date 2040
984007,120816,US Fund Target-Date 2040
984014,120816,US Fund Target-Date 2040
984017,120816,US Fund Target-Date 2040
984021,120816,US Fund Target-Date 2040
984022,120816,US Fund Target-Date 2040
984029,120816,US Fund Target-Date 2040
984030,120816,US Fund Target-Date 2040
984032,120816,US Fund Target-Date 2040
984043,120816,US Fund Target-Date 2040
984047,120816,US Fund Target-Date 2040
984055,120816,US Fund Target-Date 2040
984056,120816,US Fund Target-Date 2040
984063,120816,US Fund Target-Date 2040
984069,120816,US Fund Target-Date 2040
984077,120816,US Fund Target-Date 2040
984088,120816,US Fund Target-Date 2040
984089,120816,US Fund Target-Date 2040
984090,120816,US Fund Target-Date 2040
984092,120816,US Fund Target-Date 2040
984093,120816,US Fund Target-Date 2040
984103,120816,US Fund Target-Date 2040
984120,120816,US Fund Target-Date 2040
984128,120816,US Fund Target-Date 2040
984152,120816,US Fund Target-Date 2040
984153,120816,US Fund Target-Date 2040
984155,120816,US Fund Target-Date 2040
984156,120816,US Fund Target-Date 2040
984161,120816,US Fund Target-Date 2040
984162,120816,US Fund Target-Date 2040
984164,120816,US Fund Target-Date 2040
984168,120816,US Fund Target-Date 2040
984177,120816,US Fund Target-Date 2040
984178,120816,US Fund Target-Date 2040
984179,120816,US Fund Target-Date 2040
984181,120816,US Fund Target-Date 2040
984196,120816,US Fund Target-Date 2040
984199,120816,US Fund Target-Date 2040
984200,120816,US Fund Target-Date 2040
984219,120816,US Fund Target-Date 2040
984228,120816,US Fund Target-Date 2040
984248,120816,US Fund Target-Date 2040
984253,120816,US Fund Target-Date 2040
984255,120816,US Fund Target-Date 2040
984287,120816,US Fund Target-Date 2040
984312,120816,US Fund Target-Date 2040
984315,120816,US Fund Target-Date 2040
984319,120816,US Fund Target-Date 2040
984347,120816,US Fund Target-Date 2040
984348,120816,US Fund Target-Date 2040
984349,120816,US Fund Target-Date 2040
984350,120816,US Fund Target-Date 2040
984368,120816,US Fund Target-Date 2040
984377,120816,US Fund Target-Date 2040
984390,120816,US Fund Target-Date 2040
984398,120816,US Fund Target-Date 2040
984402,120816,US Fund Target-Date 2040
984406,120816,US Fund Target-Date 2040
984413,120816,US Fund Target-Date 2040
984428,120816,US Fund Target-Date 2040
984431,120816,US Fund Target-Date 2040
984439,120816,US Fund Target-Date 2040
984450,120816,US Fund Target-Date 2040
984464,120816,US Fund Target-Date 2040
984467,120816,US Fund Target-Date 2040
984478,120816,US Fund Target-Date 2040
984479,120816,US Fund Target-Date 2040
984483,120816,US Fund Target-Date 2040
984494,120816,US Fund Target-Date 2040
984495,120816,US Fund Target-Date 2040
984505,120816,US Fund Target-Date 2040
984522,120816,US Fund Target-Date 2040
984529,120816,US Fund Target-Date 2040
984544,120816,US Fund Target-Date 2040
984549,120816,US Fund Target-Date 2040
984553,120816,US Fund Target-Date 2040
984563,120816,US Fund Target-Date 2040
984586,120816,US Fund Target-Date 2040
984602,120816,US Fund Target-Date 2040
984606,120816,US Fund Target-Date 2040
984609,120816,US Fund Target-Date 2040
984623,120816,US Fund Target-Date 2040
984633,120816,US Fund Target-Date 2040
984634,120816,US Fund Target-Date 2040
984648,120816,US Fund Target-Date 2040
984649,120816,US Fund Target-Date 2040
984657,120816,US Fund Target-Date 2040
984676,120816,US Fund Target-Date 2040
984680,120816,US Fund Target-Date 2040
984684,120816,US Fund Target-Date 2040
984695,120816,US Fund Target-Date 2040
984708,120816,US Fund Target-Date 2040
984709,120816,US Fund Target-Date 2040
984712,120816,US Fund Target-Date 2040
984715,120816,US Fund Target-Date 2040
984725,120816,US Fund Target-Date 2040
984729,120816,US Fund Target-Date 2040
984739,120816,US Fund Target-Date 2040
984745,120816,US Fund Target-Date 2040
984747,120816,US Fund Target-Date 2040
984751,120816,US Fund Target-Date 2040
984753,120816,US Fund Target-Date 2040
984757,120816,US Fund Target-Date 2040
984764,120816,US Fund Target-Date 2040
984766,120816,US Fund Target-Date 2040
984771,120816,US Fund Target-Date 2040
984778,120816,US Fund Target-Date 2040
984782,120816,US Fund Target-Date 2040
984794,120816,US Fund Target-Date 2040
984804,120816,US Fund Target-Date 2040
984806,120816,US Fund Target-Date 2040
984811,120816,US Fund Target-Date 2040
984814,120816,US Fund Target-Date 2040
984821,120816,US Fund Target-Date 2040
984822,120816,US Fund Target-Date 2040
984825,120816,US Fund Target-Date 2040
984827,120816,US Fund Target-Date 2040
984837,120816,US Fund Target-Date 2040
984841,120816,US Fund Target-Date 2040
984845,120816,US Fund Target-Date 2040
984846,120816,US Fund Target-Date 2040
984853,120816,US Fund Target-Date 2040
984859,120816,US Fund Target-Date 2040
984867,120816,US Fund Target-Date 2040
984877,120816,US Fund Target-Date 2040
984894,120816,US Fund Target-Date 2040
984912,120816,US Fund Target-Date 2040
984919,120816,US Fund Target-Date 2040
984921,120816,US Fund Target-Date 2040
984930,120816,US Fund Target-Date 2040
984952,120816,US Fund Target-Date 2040
984989,120816,US Fund Target-Date 2040
984996,120816,US Fund Target-Date 2040
985000,120816,US Fund Target-Date 2040
985001,120816,US Fund Target-Date 2040
985003,120816,US Fund Target-Date 2040
985012,120816,US Fund Target-Date 2040
985015,120816,US Fund Target-Date 2040
985016,120816,US Fund Target-Date 2040
985022,120816,US Fund Target-Date 2040
985027,120816,US Fund Target-Date 2040
985042,120816,US Fund Target-Date 2040
985045,120816,US Fund Target-Date 2040
985047,120816,US Fund Target-Date 2040
985059,120816,US Fund Target-Date 2040
985065,120816,US Fund Target-Date 2040
985068,120816,US Fund Target-Date 2040
985085,120816,US Fund Target-Date 2040
985087,120816,US Fund Target-Date 2040
985089,120816,US Fund Target-Date 2040
985106,120816,US Fund Target-Date 2040
985108,120816,US Fund Target-Date 2040
985112,120816,US Fund Target-Date 2040
985113,120816,US Fund Target-Date 2040
985114,120816,US Fund Target-Date 2040
985121,120816,US Fund Target-Date 2040
985122,120816,US Fund Target-Date 2040
985127,120816,US Fund Target-Date 2040
985135,120816,US Fund Target-Date 2040
985142,120816,US Fund Target-Date 2040
985145,120816,US Fund Target-Date 2040
985172,120816,US Fund Target-Date 2040
985173,120816,US Fund Target-Date 2040
985192,120816,US Fund Target-Date 2040
985199,120816,US Fund Target-Date 2040
985204,120816,US Fund Target-Date 2040
985208,120816,US Fund Target-Date 2040
985215,120816,US Fund Target-Date 2040
985216,120816,US Fund Target-Date 2040
985228,120816,US Fund Target-Date 2040
985229,120816,US Fund Target-Date 2040
985233,120816,US Fund Target-Date 2040
985251,120816,US Fund Target-Date 2040
985252,120816,US Fund Target-Date 2040
985260,120816,US Fund Target-Date 2040
985264,120816,US Fund Target-Date 2040
985267,120816,US Fund Target-Date 2040
985277,120816,US Fund Target-Date 2040
89520,120816,US Fund Target-Date 2040
985296,120816,US Fund Target-Date 2040
985306,120816,US Fund Target-Date 2040
985311,120816,US Fund Target-Date 2040
985328,120816,US Fund Target-Date 2040
985333,120816,US Fund Target-Date 2040
985338,120816,US Fund Target-Date 2040
985370,120816,US Fund Target-Date 2040
985372,120816,US Fund Target-Date 2040
985374,120816,US Fund Target-Date 2040
985381,120816,US Fund Target-Date 2040
985383,120816,US Fund Target-Date 2040
985393,120816,US Fund Target-Date 2040
985397,120816,US Fund Target-Date 2040
985398,120816,US Fund Target-Date 2040
985399,120816,US Fund Target-Date 2040
985402,120816,US Fund Target-Date 2040
985409,120816,US Fund Target-Date 2040
985420,120816,US Fund Target-Date 2040
985425,120816,US Fund Target-Date 2040
985427,120816,US Fund Target-Date 2040
985432,120816,US Fund Target-Date 2040
985436,120816,US Fund Target-Date 2040
985437,120816,US Fund Target-Date 2040
985449,120816,US Fund Target-Date 2040
985452,120816,US Fund Target-Date 2040
985456,120816,US Fund Target-Date 2040
985465,120816,US Fund Target-Date 2040
985468,120816,US Fund Target-Date 2040
985486,120816,US Fund Target-Date 2040
985500,120816,US Fund Target-Date 2040
985508,120816,US Fund Target-Date 2040
985509,120816,US Fund Target-Date 2040
985510,120816,US Fund Target-Date 2040
985515,120816,US Fund Target-Date 2040
985524,120816,US Fund Target-Date 2040
985526,120816,US Fund Target-Date 2040
985528,120816,US Fund Target-Date 2040
89545,120816,US Fund Target-Date 2040
985533,120816,US Fund Target-Date 2040
985543,120816,US Fund Target-Date 2040
985550,120816,US Fund Target-Date 2040
985555,120816,US Fund Target-Date 2040
985562,120816,US Fund Target-Date 2040
985563,120816,US Fund Target-Date 2040
985568,120816,US Fund Target-Date 2040
985569,120816,US Fund Target-Date 2040
985608,120816,US Fund Target-Date 2040
985610,120816,US Fund Target-Date 2040
985611,120816,US Fund Target-Date 2040
985615,120816,US Fund Target-Date 2040
985622,120816,US Fund Target-Date 2040
985625,120816,US Fund Target-Date 2040
985640,120816,US Fund Target-Date 2040
985647,120816,US Fund Target-Date 2040
985650,120816,US Fund Target-Date 2040
985651,120816,US Fund Target-Date 2040
985655,120816,US Fund Target-Date 2040
985660,120816,US Fund Target-Date 2040
985666,120816,US Fund Target-Date 2040
985668,120816,US Fund Target-Date 2040
985669,120816,US Fund Target-Date 2040
985673,120816,US Fund Target-Date 2040
985677,120816,US Fund Target-Date 2040
985697,120816,US Fund Target-Date 2040
985704,120816,US Fund Target-Date 2040
985705,120816,US Fund Target-Date 2040
985709,120816,US Fund Target-Date 2040
985717,120816,US Fund Target-Date 2040
985719,120816,US Fund Target-Date 2040
985720,120816,US Fund Target-Date 2040
985729,120816,US Fund Target-Date 2040
985744,120816,US Fund Target-Date 2040
985749,120816,US Fund Target-Date 2040
985756,120816,US Fund Target-Date 2040
985757,120816,US Fund Target-Date 2040
985758,120816,US Fund Target-Date 2040
985761,120816,US Fund Target-Date 2040
985770,120816,US Fund Target-Date 2040
985776,120816,US Fund Target-Date 2040
985777,120816,US Fund Target-Date 2040
985778,120816,US Fund Target-Date 2040
985783,120816,US Fund Target-Date 2040
985796,120816,US Fund Target-Date 2040
985800,120816,US Fund Target-Date 2040
985801,120816,US Fund Target-Date 2040
985802,120816,US Fund Target-Date 2040
985806,120816,US Fund Target-Date 2040
985808,120816,US Fund Target-Date 2040
985816,120816,US Fund Target-Date 2040
985823,120816,US Fund Target-Date 2040
985829,120816,US Fund Target-Date 2040
985838,120816,US Fund Target-Date 2040
985860,120816,US Fund Target-Date 2040
985869,120816,US Fund Target-Date 2040
985872,120816,US Fund Target-Date 2040
985875,120816,US Fund Target-Date 2040
985895,120816,US Fund Target-Date 2040
985902,120816,US Fund Target-Date 2040
985922,120816,US Fund Target-Date 2040
985936,120816,US Fund Target-Date 2040
985940,120816,US Fund Target-Date 2040
985947,120816,US Fund Target-Date 2040
985953,120816,US Fund Target-Date 2040
985958,120816,US Fund Target-Date 2040
985963,120816,US Fund Target-Date 2040
985978,120816,US Fund Target-Date 2040
985981,120816,US Fund Target-Date 2040
985991,120816,US Fund Target-Date 2040
986000,120816,US Fund Target-Date 2040
986001,120816,US Fund Target-Date 2040
986007,120816,US Fund Target-Date 2040
986009,120816,US Fund Target-Date 2040
986010,120816,US Fund Target-Date 2040
986025,120816,US Fund Target-Date 2040
986031,120816,US Fund Target-Date 2040
986038,120816,US Fund Target-Date 2040
986056,120816,US Fund Target-Date 2040
986060,120816,US Fund Target-Date 2040
986068,120816,US Fund Target-Date 2040
986077,120816,US Fund Target-Date 2040
986091,120816,US Fund Target-Date 2040
986094,120816,US Fund Target-Date 2040
986096,120816,US Fund Target-Date 2040
986097,120816,US Fund Target-Date 2040
986109,120816,US Fund Target-Date 2040
986119,120816,US Fund Target-Date 2040
986121,120816,US Fund Target-Date 2040
986123,120816,US Fund Target-Date 2040
986127,120816,US Fund Target-Date 2040
986131,120816,US Fund Target-Date 2040
986137,120816,US Fund Target-Date 2040
986143,120816,US Fund Target-Date 2040
986148,120816,US Fund Target-Date 2040
986151,120816,US Fund Target-Date 2040
986155,120816,US Fund Target-Date 2040
986162,120816,US Fund Target-Date 2040
986168,120816,US Fund Target-Date 2040
986172,120816,US Fund Target-Date 2040
986186,120816,US Fund Target-Date 2040
986189,120816,US Fund Target-Date 2040
986199,120816,US Fund Target-Date 2040
986215,120816,US Fund Target-Date 2040
986226,120816,US Fund Target-Date 2040
986237,120816,US Fund Target-Date 2040
986238,120816,US Fund Target-Date 2040
986239,120816,US Fund Target-Date 2040
986247,120816,US Fund Target-Date 2040
986265,120816,US Fund Target-Date 2040
986291,120816,US Fund Target-Date 2040
986293,120816,US Fund Target-Date 2040
986307,120816,US Fund Target-Date 2040
986308,120816,US Fund Target-Date 2040
986315,120816,US Fund Target-Date 2040
986319,120816,US Fund Target-Date 2040
986321,120816,US Fund Target-Date 2040
986322,120816,US Fund Target-Date 2040
986324,120816,US Fund Target-Date 2040
986325,120816,US Fund Target-Date 2040
986334,120816,US Fund Target-Date 2040
986336,120816,US Fund Target-Date 2040
986352,120816,US Fund Target-Date 2040
986361,120816,US Fund Target-Date 2040
986362,120816,US Fund Target-Date 2040
986377,120816,US Fund Target-Date 2040
986393,120816,US Fund Target-Date 2040
986396,120816,US Fund Target-Date 2040
986397,120816,US Fund Target-Date 2040
986398,120816,US Fund Target-Date 2040
986401,120816,US Fund Target-Date 2040
986405,120816,US Fund Target-Date 2040
986409,120816,US Fund Target-Date 2040
986410,120816,US Fund Target-Date 2040
986420,120816,US Fund Target-Date 2040
986426,120816,US Fund Target-Date 2040
986438,120816,US Fund Target-Date 2040
986457,120816,US Fund Target-Date 2040
986459,120816,US Fund Target-Date 2040
986466,120816,US Fund Target-Date 2040
986475,120816,US Fund Target-Date 2040
986476,120816,US Fund Target-Date 2040
986480,120816,US Fund Target-Date 2040
986495,120816,US Fund Target-Date 2040
986498,120816,US Fund Target-Date 2040
986504,120816,US Fund Target-Date 2040
986561,120816,US Fund Target-Date 2040
986567,120816,US Fund Target-Date 2040
986569,120816,US Fund Target-Date 2040
986585,120816,US Fund Target-Date 2040
986587,120816,US Fund Target-Date 2040
986589,120816,US Fund Target-Date 2040
986610,120816,US Fund Target-Date 2040
986616,120816,US Fund Target-Date 2040
986617,120816,US Fund Target-Date 2040
986619,120816,US Fund Target-Date 2040
986623,120816,US Fund Target-Date 2040
986634,120816,US Fund Target-Date 2040
986687,120816,US Fund Target-Date 2040
986708,120816,US Fund Target-Date 2040
986725,120816,US Fund Target-Date 2040
986744,120816,US Fund Target-Date 2040
986754,120816,US Fund Target-Date 2040
986757,120816,US Fund Target-Date 2040
986765,120816,US Fund Target-Date 2040
986768,120816,US Fund Target-Date 2040
986777,120816,US Fund Target-Date 2040
986784,120816,US Fund Target-Date 2040
986793,120816,US Fund Target-Date 2040
986794,120816,US Fund Target-Date 2040
986800,120816,US Fund Target-Date 2040
986801,120816,US Fund Target-Date 2040
986802,120816,US Fund Target-Date 2040
986804,120816,US Fund Target-Date 2040
986810,120816,US Fund Target-Date 2040
986811,120816,US Fund Target-Date 2040
986812,120816,US Fund Target-Date 2040
986817,120816,US Fund Target-Date 2040
986818,120816,US Fund Target-Date 2040
986821,120816,US Fund Target-Date 2040
986825,120816,US Fund Target-Date 2040
986826,120816,US Fund Target-Date 2040
986827,120816,US Fund Target-Date 2040
986836,120816,US Fund Target-Date 2040
986849,120816,US Fund Target-Date 2040
986851,120816,US Fund Target-Date 2040
986855,120816,US Fund Target-Date 2040
986858,120816,US Fund Target-Date 2040
986861,120816,US Fund Target-Date 2040
986863,120816,US Fund Target-Date 2040
986868,120816,US Fund Target-Date 2040
986871,120816,US Fund Target-Date 2040
986874,120816,US Fund Target-Date 2040
986879,120816,US Fund Target-Date 2040
986880,120816,US Fund Target-Date 2040
986882,120816,US Fund Target-Date 2040
986888,120816,US Fund Target-Date 2040
986893,120816,US Fund Target-Date 2040
986894,120816,US Fund Target-Date 2040
986896,120816,US Fund Target-Date 2040
986899,120816,US Fund Target-Date 2040
986900,120816,US Fund Target-Date 2040
986904,120816,US Fund Target-Date 2040
986910,120816,US Fund Target-Date 2040
986914,120816,US Fund Target-Date 2040
986919,120816,US Fund Target-Date 2040
986920,120816,US Fund Target-Date 2040
986936,120816,US Fund Target-Date 2040
986946,120816,US Fund Target-Date 2040
986957,120816,US Fund Target-Date 2040
986963,120816,US Fund Target-Date 2040
986964,120816,US Fund Target-Date 2040
986967,120816,US Fund Target-Date 2040
986968,120816,US Fund Target-Date 2040
986971,120816,US Fund Target-Date 2040
986983,120816,US Fund Target-Date 2040
986985,120816,US Fund Target-Date 2040
986989,120816,US Fund Target-Date 2040
987001,120816,US Fund Target-Date 2040
987004,120816,US Fund Target-Date 2040
987005,120816,US Fund Target-Date 2040
987009,120816,US Fund Target-Date 2040
987021,120816,US Fund Target-Date 2040
987028,120816,US Fund Target-Date 2040
987040,120816,US Fund Target-Date 2040
987052,120816,US Fund Target-Date 2040
987057,120816,US Fund Target-Date 2040
987059,120816,US Fund Target-Date 2040
987072,120816,US Fund Target-Date 2040
987075,120816,US Fund Target-Date 2040
987085,120816,US Fund Target-Date 2040
987089,120816,US Fund Target-Date 2040
987101,120816,US Fund Target-Date 2040
987103,120816,US Fund Target-Date 2040
987110,120816,US Fund Target-Date 2040
987128,120816,US Fund Target-Date 2040
987129,120816,US Fund Target-Date 2040
987133,120816,US Fund Target-Date 2040
987138,120816,US Fund Target-Date 2040
987144,120816,US Fund Target-Date 2040
987150,120816,US Fund Target-Date 2040
987152,120816,US Fund Target-Date 2040
987167,120816,US Fund Target-Date 2040
987172,120816,US Fund Target-Date 2040
987197,120816,US Fund Target-Date 2040
987201,120816,US Fund Target-Date 2040
987214,120816,US Fund Target-Date 2040
987220,120816,US Fund Target-Date 2040
987246,120816,US Fund Target-Date 2040
987248,120816,US Fund Target-Date 2040
987258,120816,US Fund Target-Date 2040
987259,120816,US Fund Target-Date 2040
987266,120816,US Fund Target-Date 2040
987288,120816,US Fund Target-Date 2040
987290,120816,US Fund Target-Date 2040
987293,120816,US Fund Target-Date 2040
987294,120816,US Fund Target-Date 2040
987297,120816,US Fund Target-Date 2040
987298,120816,US Fund Target-Date 2040
987300,120816,US Fund Target-Date 2040
987308,120816,US Fund Target-Date 2040
987313,120816,US Fund Target-Date 2040
987316,120816,US Fund Target-Date 2040
987319,120816,US Fund Target-Date 2040
987324,120816,US Fund Target-Date 2040
987333,120816,US Fund Target-Date 2040
987334,120816,US Fund Target-Date 2040
987335,120816,US Fund Target-Date 2040
987347,120816,US Fund Target-Date 2040
987354,120816,US Fund Target-Date 2040
987355,120816,US Fund Target-Date 2040
987357,120816,US Fund Target-Date 2040
987359,120816,US Fund Target-Date 2040
987368,120816,US Fund Target-Date 2040
987371,120816,US Fund Target-Date 2040
987375,120816,US Fund Target-Date 2040
987376,120816,US Fund Target-Date 2040
987393,120816,US Fund Target-Date 2040
987394,120816,US Fund Target-Date 2040
987401,120816,US Fund Target-Date 2040
987405,120816,US Fund Target-Date 2040
987408,120816,US Fund Target-Date 2040
987410,120816,US Fund Target-Date 2040
987412,120816,US Fund Target-Date 2040
987414,120816,US Fund Target-Date 2040
987415,120816,US Fund Target-Date 2040
987424,120816,US Fund Target-Date 2040
987426,120816,US Fund Target-Date 2040
987428,120816,US Fund Target-Date 2040
987440,120816,US Fund Target-Date 2040
987452,120816,US Fund Target-Date 2040
987467,120816,US Fund Target-Date 2040
987473,120816,US Fund Target-Date 2040
987477,120816,US Fund Target-Date 2040
987481,120816,US Fund Target-Date 2040
987487,120816,US Fund Target-Date 2040
987488,120816,US Fund Target-Date 2040
987492,120816,US Fund Target-Date 2040
987493,120816,US Fund Target-Date 2040
987495,120816,US Fund Target-Date 2040
987496,120816,US Fund Target-Date 2040
987497,120816,US Fund Target-Date 2040
987499,120816,US Fund Target-Date 2040
987500,120816,US Fund Target-Date 2040
987503,120816,US Fund Target-Date 2040
987510,120816,US Fund Target-Date 2040
987517,120816,US Fund Target-Date 2040
987518,120816,US Fund Target-Date 2040
987519,120816,US Fund Target-Date 2040
987520,120816,US Fund Target-Date 2040
987523,120816,US Fund Target-Date 2040
987536,120816,US Fund Target-Date 2040
987538,120816,US Fund Target-Date 2040
987540,120816,US Fund Target-Date 2040
987544,120816,US Fund Target-Date 2040
987545,120816,US Fund Target-Date 2040
987549,120816,US Fund Target-Date 2040
987558,120816,US Fund Target-Date 2040
987568,120816,US Fund Target-Date 2040
987571,120816,US Fund Target-Date 2040
987576,120816,US Fund Target-Date 2040
987577,120816,US Fund Target-Date 2040
987581,120816,US Fund Target-Date 2040
987586,120816,US Fund Target-Date 2040
987587,120816,US Fund Target-Date 2040
987593,120816,US Fund Target-Date 2040
987595,120816,US Fund Target-Date 2040
987596,120816,US Fund Target-Date 2040
987597,120816,US Fund Target-Date 2040
987600,120816,US Fund Target-Date 2040
987602,120816,US Fund Target-Date 2040
987603,120816,US Fund Target-Date 2040
987613,120816,US Fund Target-Date 2040
987615,120816,US Fund Target-Date 2040
987622,120816,US Fund Target-Date 2040
89755,120816,US Fund Target-Date 2040
987632,120816,US Fund Target-Date 2040
987634,120816,US Fund Target-Date 2040
987638,120816,US Fund Target-Date 2040
987650,120816,US Fund Target-Date 2040
987652,120816,US Fund Target-Date 2040
987653,120816,US Fund Target-Date 2040
987655,120816,US Fund Target-Date 2040
987658,120816,US Fund Target-Date 2040
987664,120816,US Fund Target-Date 2040
987666,120816,US Fund Target-Date 2040
987686,120816,US Fund Target-Date 2040
987687,120816,US Fund Target-Date 2040
987688,120816,US Fund Target-Date 2040
987708,120816,US Fund Target-Date 2040
987709,120816,US Fund Target-Date 2040
987712,120816,US Fund Target-Date 2040
987730,120816,US Fund Target-Date 2040
987731,120816,US Fund Target-Date 2040
987754,120816,US Fund Target-Date 2040
987761,120816,US Fund Target-Date 2040
987763,120816,US Fund Target-Date 2040
987770,120816,US Fund Target-Date 2040
987771,120816,US Fund Target-Date 2040
987793,120816,US Fund Target-Date 2040
987799,120816,US Fund Target-Date 2040
987807,120816,US Fund Target-Date 2040
987808,120816,US Fund Target-Date 2040
987829,120816,US Fund Target-Date 2040
987833,120816,US Fund Target-Date 2040
987836,120816,US Fund Target-Date 2040
987839,120816,US Fund Target-Date 2040
987848,120816,US Fund Target-Date 2040
987849,120816,US Fund Target-Date 2040
987865,120816,US Fund Target-Date 2040
987885,120816,US Fund Target-Date 2040
987886,120816,US Fund Target-Date 2040
987895,120816,US Fund Target-Date 2040
987899,120816,US Fund Target-Date 2040
987904,120816,US Fund Target-Date 2040
987915,120816,US Fund Target-Date 2040
987920,120816,US Fund Target-Date 2040
987924,120816,US Fund Target-Date 2040
987949,120816,US Fund Target-Date 2040
987954,120816,US Fund Target-Date 2040
987955,120816,US Fund Target-Date 2040
987957,120816,US Fund Target-Date 2040
987964,120816,US Fund Target-Date 2040
987972,120816,US Fund Target-Date 2040
987977,120816,US Fund Target-Date 2040
987981,120816,US Fund Target-Date 2040
987982,120816,US Fund Target-Date 2040
987996,120816,US Fund Target-Date 2040
987999,120816,US Fund Target-Date 2040
988003,120816,US Fund Target-Date 2040
988004,120816,US Fund Target-Date 2040
988007,120816,US Fund Target-Date 2040
988009,120816,US Fund Target-Date 2040
988010,120816,US Fund Target-Date 2040
988016,120816,US Fund Target-Date 2040
988020,120816,US Fund Target-Date 2040
988029,120816,US Fund Target-Date 2040
988033,120816,US Fund Target-Date 2040
988044,120816,US Fund Target-Date 2040
988051,120816,US Fund Target-Date 2040
988055,120816,US Fund Target-Date 2040
988066,120816,US Fund Target-Date 2040
988068,120816,US Fund Target-Date 2040
988082,120816,US Fund Target-Date 2040
988088,120816,US Fund Target-Date 2040
988089,120816,US Fund Target-Date 2040
988095,120816,US Fund Target-Date 2040
988100,120816,US Fund Target-Date 2040
988102,120816,US Fund Target-Date 2040
988107,120816,US Fund Target-Date 2040
988123,120816,US Fund Target-Date 2040
988129,120816,US Fund Target-Date 2040
988139,120816,US Fund Target-Date 2040
988144,120816,US Fund Target-Date 2040
988145,120816,US Fund Target-Date 2040
988146,120816,US Fund Target-Date 2040
988152,120816,US Fund Target-Date 2040
988153,120816,US Fund Target-Date 2040
988155,120816,US Fund Target-Date 2040
988156,120816,US Fund Target-Date 2040
988158,120816,US Fund Target-Date 2040
988159,120816,US Fund Target-Date 2040
988163,120816,US Fund Target-Date 2040
988170,120816,US Fund Target-Date 2040
988175,120816,US Fund Target-Date 2040
988178,120816,US Fund Target-Date 2040
988179,120816,US Fund Target-Date 2040
988180,120816,US Fund Target-Date 2040
988186,120816,US Fund Target-Date 2040
988195,120816,US Fund Target-Date 2040
988199,120816,US Fund Target-Date 2040
988201,120816,US Fund Target-Date 2040
988207,120816,US Fund Target-Date 2040
988212,120816,US Fund Target-Date 2040
988213,120816,US Fund Target-Date 2040
988214,120816,US Fund Target-Date 2040
988225,120816,US Fund Target-Date 2040
988231,120816,US Fund Target-Date 2040
988239,120816,US Fund Target-Date 2040
988240,120816,US Fund Target-Date 2040
988244,120816,US Fund Target-Date 2040
988247,120816,US Fund Target-Date 2040
988249,120816,US Fund Target-Date 2040
988250,120816,US Fund Target-Date 2040
988256,120816,US Fund Target-Date 2040
988257,120816,US Fund Target-Date 2040
988258,120816,US Fund Target-Date 2040
988260,120816,US Fund Target-Date 2040
988285,120816,US Fund Target-Date 2040
988295,120816,US Fund Target-Date 2040
988298,120816,US Fund Target-Date 2040
988300,120816,US Fund Target-Date 2040
988301,120816,US Fund Target-Date 2040
988308,120816,US Fund Target-Date 2040
988313,120816,US Fund Target-Date 2040
